"",".id","placetype","name","lat","lng","subloc1","subloc2","landmark","pincode","formatted","addrlen","url"
"577",577,"establishment/premise","JP Nagar 6th Phase",12.9049308,77.5736608,"Rose Garden","Kanakapura Road",NA,"560078","JP Nagar 6th Phase, Kanakapura Rd, Rose Garden, JP Nagar Phase 6, J. P. Nagar, Bengaluru, Karnataka 560078, India",10,"https://maps.googleapis.com/maps/api/geocode/json?address=GR%20Grand%20Residency&key=AIzaSyDKY_GA4QP50zRMpcP71unTGdECJYxaLaw"
"578",578,"establishment/food/point_of_interest/restaurant","#7",33.3941486,-111.8534574,"West Southern Avenue","1010",NA,"4906","1010 W Southern Ave #7, Mesa, AZ 85210, USA",9,"https://maps.googleapis.com/maps/api/geocode/json?address=Green%20Corner&key=AIzaSyDKY_GA4QP50zRMpcP71unTGdECJYxaLaw"
"579",579,"establishment/general_contractor/home_goods_store/point_of_interest/store","11",40.9313617,-73.0791317,"Setauket- East Setauket","Hulse Road",NA,"11733","11 Hulse Rd, Setauket- East Setauket, NY 11733, USA",8,"https://maps.googleapis.com/maps/api/geocode/json?address=Green%20Is%20The%20Colour%20Block-A&key=AIzaSyDKY_GA4QP50zRMpcP71unTGdECJYxaLaw"
"580",580,"establishment/point_of_interest/veterinary_care","13800",38.3992317,-78.6670763,"Elkton","Spotswood Trail",NA,"22827","13800 Spotswood Trail, Elkton, VA 22827, USA",7,"https://maps.googleapis.com/maps/api/geocode/json?address=Green%20Meadows&key=AIzaSyDKY_GA4QP50zRMpcP71unTGdECJYxaLaw"
"581",581,"establishment/general_contractor/point_of_interest","8200",35.3037303,-94.3303527,"Fort Smith","Chad Colley Boulevard",NA,"72916","8200 Chad Colley Blvd, Fort Smith, AR 72916, USA",7,"https://maps.googleapis.com/maps/api/geocode/json?address=Green%20View&key=AIzaSyDKY_GA4QP50zRMpcP71unTGdECJYxaLaw"
"582",582,"establishment/general_contractor/point_of_interest","8200",35.3037303,-94.3303527,"Fort Smith","Chad Colley Boulevard",NA,"72916","8200 Chad Colley Blvd, Fort Smith, AR 72916, USA",7,"https://maps.googleapis.com/maps/api/geocode/json?address=Green%20View&key=AIzaSyDKY_GA4QP50zRMpcP71unTGdECJYxaLaw"
"583",583,"route","Green Vista Way",48.8160574,-122.5058349,"Washington","Whatcom County",NA,"98226","Green Vista Way, Washington 98226, USA",5,"https://maps.googleapis.com/maps/api/geocode/json?address=Green%20Vista&key=AIzaSyDKY_GA4QP50zRMpcP71unTGdECJYxaLaw"
"584",584,"establishment/general_contractor/lodging/point_of_interest","Plot 9",12.9106123,77.6091059,"Mahadeshwara Nagar","16th Main Road",NA,"560076","Plot 9, 16th Main Rd, Mahadeshwara Nagar, Stage 2, BTM 2nd Stage, Bengaluru, Karnataka 560076, India",10,"https://maps.googleapis.com/maps/api/geocode/json?address=Greencity%20Eutopia&key=AIzaSyDKY_GA4QP50zRMpcP71unTGdECJYxaLaw"
"585",585,"establishment/point_of_interest","Electronic City",12.8607803,77.6634127,"Bengaluru","Konappana Agrahara",NA,"560100","Konappana Agrahara, Electronic City, Bengaluru, Karnataka 560100, India",7,"https://maps.googleapis.com/maps/api/geocode/json?address=Greenfinch%20Vallerian&key=AIzaSyDKY_GA4QP50zRMpcP71unTGdECJYxaLaw"
"586",586,"political/sublocality/sublocality_level_2","Green Glen Layout",12.9269824,77.6693608,"Bengaluru","Bellandur",NA,"560103","Green Glen Layout, Bellandur, Bengaluru, Karnataka 560103, India",7,"https://maps.googleapis.com/maps/api/geocode/json?address=Greenglen%20Layout&key=AIzaSyDKY_GA4QP50zRMpcP71unTGdECJYxaLaw"
"587",587,"establishment/premise","12th Ma",13.0332422,77.6814854,"NRI Layout","NRI Layout 2nd Street",NA,"560043","12th Ma, NRI Layout 2nd St, NRI Layout, Bengaluru, Karnataka 560043, India",8,"https://maps.googleapis.com/maps/api/geocode/json?address=Greens%20SLR%20Cassia%20Court&key=AIzaSyDKY_GA4QP50zRMpcP71unTGdECJYxaLaw"
"588",588,"establishment/premise","Ferrar Nagar",13.1134888,77.5699571,"Bengaluru","Anantapuram",NA,"560064","Ferrar Nagar, Anantapuram, Bengaluru, Karnataka 560064, India",7,"https://maps.googleapis.com/maps/api/geocode/json?address=Green%27s%20Square&key=AIzaSyDKY_GA4QP50zRMpcP71unTGdECJYxaLaw"
"589",589,"establishment/point_of_interest/real_estate_agency","120",34.2104632,-82.1904829,"Greenwood","Edinborough Circle",NA,"1336","120 Edinborough Cir, Greenwood, SC 29649, USA",8,"https://maps.googleapis.com/maps/api/geocode/json?address=Greenwood%20Regency&key=AIzaSyDKY_GA4QP50zRMpcP71unTGdECJYxaLaw"
"590",590,"establishment/premise","32B",12.9734699,77.7082142,"Doddanakundi Industrial Area 2","3rd Cross Road",NA,"560048","32B, 3rd Cross Rd, Doddanakundi Industrial Area 2, Phase 1, Doddanekkundi, Bengaluru, Karnataka 560048, India",10,"https://maps.googleapis.com/maps/api/geocode/json?address=GSA%20Greenwood&key=AIzaSyDKY_GA4QP50zRMpcP71unTGdECJYxaLaw"
"591",591,"establishment/premise","Convent Road",12.9670358,77.6033139,"Ashok Nagar","Shanthala Nagar",NA,"560025","Convent Rd, Shanthala Nagar, Ashok Nagar, Bengaluru, Karnataka 560025, India",8,"https://maps.googleapis.com/maps/api/geocode/json?address=Gulmohar%20Mansion&key=AIzaSyDKY_GA4QP50zRMpcP71unTGdECJYxaLaw"
"592",592,"establishment/point_of_interest","6th Cross Road",12.8577066,77.5914574,"Bohra Layout","Jyothi Nagar",NA,"560083","6th Cross Rd, Jyothi Nagar, Bohra Layout, Gottigere, Bengaluru, Karnataka 560083, India",9,"https://maps.googleapis.com/maps/api/geocode/json?address=Gunina%20Felisa&key=AIzaSyDKY_GA4QP50zRMpcP71unTGdECJYxaLaw"
"593",593,"establishment/premise","25",12.8603056,77.5914933,"Gottigere","Bannerghatta Main Road",NA,"560083","Bhrama Kumari Ashrama Road, 2nd cross, 25, Bannerghatta Main Rd, Gottigere, Bengaluru, Karnataka 560083, India",8,"https://maps.googleapis.com/maps/api/geocode/json?address=Gunina%20Iris&key=AIzaSyDKY_GA4QP50zRMpcP71unTGdECJYxaLaw"
"594",594,"establishment/point_of_interest","Vidyaranyapura",13.0710478,77.560778,"Doddabommasandra","GD Layout",NA,"560097","L G Enclave, Nanjappa Circle, GD Layout, Doddabommasandra, Vidyaranyapura, Bengaluru, Karnataka 560097, India",8,"https://maps.googleapis.com/maps/api/geocode/json?address=Guru%20Mohanam&key=AIzaSyDKY_GA4QP50zRMpcP71unTGdECJYxaLaw"
"595",595,"establishment/point_of_interest/school/secondary_school","6500",29.4648873,-98.6166071,"Inner West Side","Ingram Road",NA,"3932","6500 Ingram Rd, San Antonio, TX 78238, USA",9,"https://maps.googleapis.com/maps/api/geocode/json?address=HS%20Homes&key=AIzaSyDKY_GA4QP50zRMpcP71unTGdECJYxaLaw"
"596",596,"establishment/point_of_interest","Axis Bank",12.994606,77.7035693,"Krishnarajapura","Kaveri Nagar",NA,"560048","Survey no 281, Kaveri Nagar, Krishnaraja Pura Bangalore Urban, Beside, Axis Bank, Kaveri Nagar, Krishnarajapura, Bengaluru, Karnataka 560048, India",8,"https://maps.googleapis.com/maps/api/geocode/json?address=Habitat%20Aster&key=AIzaSyDKY_GA4QP50zRMpcP71unTGdECJYxaLaw"
"597",597,"establishment/point_of_interest","Hotel Zuri Rajpalya",12.9922291,77.7231184,"Krishnappa Garden","ITPL Main Road","Hotel Zuri Rajpalya","560048","ITPL Main Rd, opp. Hotel Zuri Rajpalya, Krishnappa Garden, Krishnarajapura, Bengaluru, Karnataka 560048, India",9,"https://maps.googleapis.com/maps/api/geocode/json?address=Habitat%20Crest&key=AIzaSyDKY_GA4QP50zRMpcP71unTGdECJYxaLaw"
"598",598,"premise","GOPALAN HABITAT SPLENDOUR",12.9674088,77.7097953,"Brookefield","Kundalahalli Colony",NA,"560037","GOPALAN HABITAT SPLENDOUR, Kundalahalli Colony, Brookefield, Bengaluru, <U+0915><U+0930><U+094D><U+0928><U+093E><U+091F><U+0915> 560037",8,"https://maps.googleapis.com/maps/api/geocode/json?address=Habitat%20Splendour&key=AIzaSyDKY_GA4QP50zRMpcP71unTGdECJYxaLaw"
"599",599,"locality/political","Happy Valley",45.4470021,-122.5309281,"Oregon","Clackamas County",NA,"United States","Happy Valley, OR, USA",4,"https://maps.googleapis.com/maps/api/geocode/json?address=Happy%20Valley&key=AIzaSyDKY_GA4QP50zRMpcP71unTGdECJYxaLaw"
"600",600,"establishment/point_of_interest","IT Hub Junction",17.8178257,83.3832428,"Madhurawada","P.O","IT Hub Junction","530045","Harita Garden's, 100 Feet Road, next to IT Hub Junction, P.O, Madhurawada, Visakhapatnam, Andhra Pradesh 530045, India",8,"https://maps.googleapis.com/maps/api/geocode/json?address=Haritha%20Apartment&key=AIzaSyDKY_GA4QP50zRMpcP71unTGdECJYxaLaw"
"601",601,"establishment/point_of_interest","IT Hub Junction",17.8178257,83.3832428,"Madhurawada","P.O","IT Hub Junction","530045","Harita Garden's, 100 Feet Road, next to IT Hub Junction, P.O, Madhurawada, Visakhapatnam, Andhra Pradesh 530045, India",8,"https://maps.googleapis.com/maps/api/geocode/json?address=Haritha%20Apartment&key=AIzaSyDKY_GA4QP50zRMpcP71unTGdECJYxaLaw"
"602",602,"establishment/point_of_interest","32",12.875662,77.6123834,"Akshayanagara West","Begur - Hulimavu Road",NA,"560076","32, Begur - Hulimavu Rd, Akshayanagara West, Akshaya Gardens, Hulimavu, Bengaluru, Karnataka 560076, India",10,"https://maps.googleapis.com/maps/api/geocode/json?address=Hiranandani%20Club%20Meadows&key=AIzaSyDKY_GA4QP50zRMpcP71unTGdECJYxaLaw"
"603",603,"establishment/health/point_of_interest","2325",41.8187637,-103.6777267,"Gering","Lodge Drive",NA,"6825","2325 Lodge Dr, Gering, NE 69341, USA",8,"https://maps.googleapis.com/maps/api/geocode/json?address=Heritage%20Estate&key=AIzaSyDKY_GA4QP50zRMpcP71unTGdECJYxaLaw"
"604",604,"establishment/finance/point_of_interest","839",35.8529584,-86.4027986,"Murfreesboro","West College Street",NA,"37129","839 W College St, Murfreesboro, TN 37129, USA",7,"https://maps.googleapis.com/maps/api/geocode/json?address=Heritage%20South&key=AIzaSyDKY_GA4QP50zRMpcP71unTGdECJYxaLaw"
"605",605,"establishment/point_of_interest","6th Cross Road",13.0109768,77.577994,"Armane Nagar","Sadashiva Nagar",NA,"560080","#7, B, 6th Cross Rd, Sadashiva Nagar, Armane Nagar, Bengaluru, Karnataka 560080, India",8,"https://maps.googleapis.com/maps/api/geocode/json?address=Hiro%20Towers&key=AIzaSyDKY_GA4QP50zRMpcP71unTGdECJYxaLaw"
"606",606,"locality/political","High Point",35.9556923,-80.0053176,"North Carolina","Guilford County",NA,"United States","High Point, NC, USA",4,"https://maps.googleapis.com/maps/api/geocode/json?address=High%20Point&key=AIzaSyDKY_GA4QP50zRMpcP71unTGdECJYxaLaw"
"607",607,"locality/political","High Point",35.9556923,-80.0053176,"North Carolina","Guilford County",NA,"United States","High Point, NC, USA",4,"https://maps.googleapis.com/maps/api/geocode/json?address=High%20Point&key=AIzaSyDKY_GA4QP50zRMpcP71unTGdECJYxaLaw"
"608",608,"establishment/point_of_interest","Kaggadasapura Main Road",12.9810352,77.6806663,"Vignan Nagar","Kushal Layout",NA,"560093","D-Block, Kaggadasapura, C.V. Raman Nagar, Kaggadasapura Main Rd, Kushal Layout, Vignan Nagar, Doddanekundi, Doddanekkundi, Bengaluru, Karnataka 560093, India",10,"https://maps.googleapis.com/maps/api/geocode/json?address=Himagiri%20Enclave%20A%20Block&key=AIzaSyDKY_GA4QP50zRMpcP71unTGdECJYxaLaw"
"609",609,"establishment/point_of_interest","Kaggadasapura Main Road",12.9810352,77.6806663,"Vignan Nagar","Kushal Layout",NA,"560093","D-Block, Kaggadasapura, C.V. Raman Nagar, Kaggadasapura Main Rd, Kushal Layout, Vignan Nagar, Doddanekundi, Doddanekkundi, Bengaluru, Karnataka 560093, India",10,"https://maps.googleapis.com/maps/api/geocode/json?address=Himagiri%20Enclave%202&key=AIzaSyDKY_GA4QP50zRMpcP71unTGdECJYxaLaw"
"610",610,"political/sublocality/sublocality_level_2","Himagiri Meadows",12.8615722,77.5931039,"Bengaluru","Gottigere",NA,"560076","Himagiri Meadows, Gottigere, Bengaluru, Karnataka 560076, India",7,"https://maps.googleapis.com/maps/api/geocode/json?address=Himagiri%20Meadows&key=AIzaSyDKY_GA4QP50zRMpcP71unTGdECJYxaLaw"
"611",611,"political/sublocality/sublocality_level_2","Himagiri Meadows",12.8615722,77.5931039,"Bengaluru","Gottigere",NA,"560076","Himagiri Meadows, Gottigere, Bengaluru, Karnataka 560076, India",7,"https://maps.googleapis.com/maps/api/geocode/json?address=Himagiri%20Meadows&key=AIzaSyDKY_GA4QP50zRMpcP71unTGdECJYxaLaw"
"612",612,"political/sublocality/sublocality_level_2","Himigiri Enclave",28.7404971,77.190931,"Delhi","Mukundpur",NA,"110084","Himigiri Enclave, Mukundpur, Delhi, 110084, India",7,"https://maps.googleapis.com/maps/api/geocode/json?address=himigiri%20Enclave&key=AIzaSyDKY_GA4QP50zRMpcP71unTGdECJYxaLaw"
"613",613,"establishment/premise","Muthurayya Swamy Layout",12.8756171,77.5999531,"Bengaluru","Hulimavu",NA,"560076","Muthurayya Swamy Layout, Hulimavu, Bengaluru, Karnataka 560076, India",7,"https://maps.googleapis.com/maps/api/geocode/json?address=Hinduja%20Lakefront&key=AIzaSyDKY_GA4QP50zRMpcP71unTGdECJYxaLaw"
"614",614,"establishment/premise","Silver Springs Layout",12.9543854,77.7166313,"Bengaluru","Munnekollal",NA,"560066","Silver Springs Layout, Munnekollal, Bengaluru, Karnataka 560066, India",7,"https://maps.googleapis.com/maps/api/geocode/json?address=Hinduja%20Park&key=AIzaSyDKY_GA4QP50zRMpcP71unTGdECJYxaLaw"
"615",615,"establishment/point_of_interest","Hosa Road",12.901494,77.6745835,"Kasavanahalli","Viva Block",NA,"560035","Hosa Rd, Viva Block, Kasavanahalli, Bengaluru, Karnataka 560035, India",8,"https://maps.googleapis.com/maps/api/geocode/json?address=Hm%20Simphony&key=AIzaSyDKY_GA4QP50zRMpcP71unTGdECJYxaLaw"
"616",616,"establishment/point_of_interest","Hosa Road",12.901494,77.6745835,"Kasavanahalli","Viva Block",NA,"560035","Hosa Rd, Viva Block, Kasavanahalli, Bengaluru, Karnataka 560035, India",8,"https://maps.googleapis.com/maps/api/geocode/json?address=HM%20Symphony&key=AIzaSyDKY_GA4QP50zRMpcP71unTGdECJYxaLaw"
"617",617,"establishment/premise","Kanakapura Road",12.9015341,77.5745987,"JP Nagar Phase 6","Jarganahalli",NA,"560078","Kanakapura Rd, Jarganahalli, JP Nagar Phase 6, J. P. Nagar, Bengaluru, Karnataka 560078, India",9,"https://maps.googleapis.com/maps/api/geocode/json?address=HM%20Tambourine&key=AIzaSyDKY_GA4QP50zRMpcP71unTGdECJYxaLaw"
"618",618,"establishment/point_of_interest/tourist_attraction","1600",38.8976763,-77.0365298,"Northwest Washington","Pennsylvania Avenue Northwest",NA,"20500","1600 Pennsylvania Avenue NW, Washington, DC 20500, USA",7,"https://maps.googleapis.com/maps/api/geocode/json?address=White%20House&key=AIzaSyDKY_GA4QP50zRMpcP71unTGdECJYxaLaw"
"619",619,"establishment/point_of_interest","XM9F+QRM",12.9694685,77.6745391,"Kaggadasapura","LBS Nagar",NA,"560017","XM9F+QRM, LBS Nagar, Kaggadasapura, Bengaluru, Karnataka 560017, India",8,"https://maps.googleapis.com/maps/api/geocode/json?address=Hom%20Tech%20Shristi&key=AIzaSyDKY_GA4QP50zRMpcP71unTGdECJYxaLaw"
"620",620,"establishment/point_of_interest","3397",37.3539233,-121.8043673,"Alum Rock","Mount McKinley Drive",NA,"95127","3397 Mount McKinley Dr, San Jose, CA 95127, USA",8,"https://maps.googleapis.com/maps/api/geocode/json?address=Homely%20Homes&key=AIzaSyDKY_GA4QP50zRMpcP71unTGdECJYxaLaw"
"621",621,"bakery/cafe/establishment/food/point_of_interest/restaurant/store","225",41.9717751,-71.3307044,"North Attleborough Center","East Washington Street",NA,"02760","225 E Washington St, North Attleborough, MA 02760, USA",8,"https://maps.googleapis.com/maps/api/geocode/json?address=Honey%20Dew&key=AIzaSyDKY_GA4QP50zRMpcP71unTGdECJYxaLaw"
"622",622,"establishment/point_of_interest","6th Cross Road",13.0531353,77.579335,"Koti Hosahalli","AMCO Colony",NA,"560092","6th Cross Rd, AMCO Colony, Koti Hosahalli, Bengaluru, Karnataka 560092, India",8,"https://maps.googleapis.com/maps/api/geocode/json?address=Hoyasla%20Commanders%20Retreat&key=AIzaSyDKY_GA4QP50zRMpcP71unTGdECJYxaLaw"
"623",623,"establishment/point_of_interest","20th Main Road",13.0663964,77.5870059,"Sahakar Nagar","A Block",NA,"560092","Cross, 20th, 20th Main Rd, A Block, Sahakar Nagar, Bengaluru, Karnataka 560092, India",8,"https://maps.googleapis.com/maps/api/geocode/json?address=Hoysala%20Apartment&key=AIzaSyDKY_GA4QP50zRMpcP71unTGdECJYxaLaw"
"624",624,"establishment/point_of_interest","Bangalore",13.2285801,77.6884602,"Karnataka","Bangalore Rural",NA,"560024","NH7, Near Bengaluru International Airport, Bangalore, Karnataka 560024, India",5,"https://maps.googleapis.com/maps/api/geocode/json?address=Hoysala%20Broxia&key=AIzaSyDKY_GA4QP50zRMpcP71unTGdECJYxaLaw"
"625",625,"establishment/point_of_interest","No. 23",13.03508,77.5749587,"Sanjay Nagar Main Road","Karnataka Bank",NA,"560094","HIT, No. 23, Sanjay Nagar Main Rd, Opp Karnataka Bank, Naidu Layout, Postal Colony, Sanjaynagar, Bengaluru, Karnataka 560094, India",11,"https://maps.googleapis.com/maps/api/geocode/json?address=Hoysala%20Infantry&key=AIzaSyDKY_GA4QP50zRMpcP71unTGdECJYxaLaw"
"626",626,"establishment/point_of_interest","32",13.0394093,77.5792366,"Central Excise Layout","Kalpana Chawla Road",NA,"560094","32, Kalpana Chawla Rd, Central Excise Layout, Sanjaynagar, Bengaluru, Karnataka 560094, India",9,"https://maps.googleapis.com/maps/api/geocode/json?address=Hoysala%20Landmark&key=AIzaSyDKY_GA4QP50zRMpcP71unTGdECJYxaLaw"
"627",627,"establishment/general_contractor/point_of_interest","23/1",13.0347255,77.5750583,"Doctor Rajgopal Road","Axis Bank",NA,"560094","23/1, Dr Rajgopal Rd, near Axis Bank, Naidu Layout, Raj Mahal Vilas 2nd Stage, Sanjaynagar, Bengaluru, Karnataka 560094, India",11,"https://maps.googleapis.com/maps/api/geocode/json?address=Hoysala%20Sai%20Shelter&key=AIzaSyDKY_GA4QP50zRMpcP71unTGdECJYxaLaw"
"628",628,"establishment/general_contractor/point_of_interest","23/1",13.0347255,77.5750583,"Doctor Rajgopal Road","Axis Bank",NA,"560094","23/1, Dr Rajgopal Rd, near Axis Bank, Naidu Layout, Raj Mahal Vilas 2nd Stage, Sanjaynagar, Bengaluru, Karnataka 560094, India",11,"https://maps.googleapis.com/maps/api/geocode/json?address=Hoysala%20Saishelter&key=AIzaSyDKY_GA4QP50zRMpcP71unTGdECJYxaLaw"
"629",629,"establishment/premise","Talacauvery Road",13.0704861,77.5970305,"Jakkuru Layout","Talacauvery Layout",NA,"560092","Talacauvery Rd, Talacauvery Layout, Jakkuru Layout, Jakkuru, Bengaluru, Karnataka 560092, India",9,"https://maps.googleapis.com/maps/api/geocode/json?address=Hoysala%20Samruddhi&key=AIzaSyDKY_GA4QP50zRMpcP71unTGdECJYxaLaw"
"630",630,"establishment/point_of_interest","Kalpana Chawla Road",13.038879,77.5789499,"Stage 2","RMV",NA,"560037","Kalpana Chawla Rd, RMV, Stage 2, Sanjaynagar, Bengaluru, Karnataka 560037, India",9,"https://maps.googleapis.com/maps/api/geocode/json?address=Hoysala%20Sri%20Krishna&key=AIzaSyDKY_GA4QP50zRMpcP71unTGdECJYxaLaw"
"631",631,"establishment/premise","8",13.03761,77.5792315,"Central Excise Layout","60 Feet Road",NA,"560094","8, 60 Feet Rd, Central Excise Layout, Sanjaynagar, Bengaluru, Karnataka 560094, India",9,"https://maps.googleapis.com/maps/api/geocode/json?address=Hoysala%20Vijay%20Enclave&key=AIzaSyDKY_GA4QP50zRMpcP71unTGdECJYxaLaw"
"632",632,"establishment/premise","8",13.03761,77.5792315,"Central Excise Layout","60 Feet Road",NA,"560094","8, 60 Feet Rd, Central Excise Layout, Sanjaynagar, Bengaluru, Karnataka 560094, India",9,"https://maps.googleapis.com/maps/api/geocode/json?address=Hoysala%20Vijay%20Enclave&key=AIzaSyDKY_GA4QP50zRMpcP71unTGdECJYxaLaw"
"633",633,"establishment/point_of_interest","Apartment Owners Association",12.9279913,77.6312202,"7th Cross Road","Pine Block",NA,"560034","Raheja Residency, Apartment Owners Association, Pine Block, 7th Cross Rd, 3rd Block, Koramangala 1A Block, Koramangala 3 Block, Koramangala, Bengaluru, Karnataka 560034, India",12,"https://maps.googleapis.com/maps/api/geocode/json?address=HSR%20RWA&key=AIzaSyDKY_GA4QP50zRMpcP71unTGdECJYxaLaw"
"634",634,"establishment/point_of_interest","81",12.9683529,77.5973443,"Shanthala Nagar","Lavelle Road",NA,"560001","81, Lavelle Road, Shanthala Nagar, Ashok Nagar, Bengaluru, Karnataka 560001, India",9,"https://maps.googleapis.com/maps/api/geocode/json?address=Hulkul%20Residency&key=AIzaSyDKY_GA4QP50zRMpcP71unTGdECJYxaLaw"
"635",635,"establishment/point_of_interest","Husainabad",26.8791866,80.9068669,"Lucknow","Lucknow",NA,"226003","Husainabad, Lucknow, Uttar Pradesh 226003, India",6,"https://maps.googleapis.com/maps/api/geocode/json?address=Husainabad%20Apartment&key=AIzaSyDKY_GA4QP50zRMpcP71unTGdECJYxaLaw"
"636",636,"establishment/point_of_interest","17",13.0120277,77.7174608,"Bethel Nagar","1st Main Road",NA,"560049","17, 1st Main Rd, Bethel Nagar, Krishnarajapura, Bengaluru, Karnataka 560049, India",9,"https://maps.googleapis.com/maps/api/geocode/json?address=IJ%20Acacia%20Block-A&key=AIzaSyDKY_GA4QP50zRMpcP71unTGdECJYxaLaw"
